Date,index_state,index_roc63,index_state_T1,index_roc63_T1
2008-06-04,DOWNTREND,-40.34976631991557,DOWNTREND,-40.83643013036041
2008-06-05,DOWNTREND,-38.5932875763491,DOWNTREND,-40.34976631991557
2008-06-06,DOWNTREND,-36.893969255025624,DOWNTREND,-38.5932875763491
2008-06-09,DOWNTREND,-35.02099580083984,DOWNTREND,-36.893969255025624
2008-06-10,DOWNTREND,-38.96951748286074,DOWNTREND,-35.02099580083984
2008-06-11,DOWNTREND,-42.129846596057114,DOWNTREND,-38.96951748286074
2008-06-12,DOWNTREND,-43.710218900484584,DOWNTREND,-42.129846596057114
2008-06-13,DOWNTREND,-41.65114058023203,DOWNTREND,-43.710218900484584
2008-06-16,DOWNTREND,-41.264171455194905,DOWNTREND,-41.65114058023203
2008-06-17,DOWNTREND,-40.59450277949352,DOWNTREND,-41.264171455194905
2008-06-18,DOWNTREND,-40.65392979186082,DOWNTREND,-40.59450277949352
2008-06-19,DOWNTREND,-39.375680109142294,DOWNTREND,-40.65392979186082
2008-06-20,DOWNTREND,-37.77921327304254,DOWNTREND,-39.375680109142294
2008-06-23,DOWNTREND,-35.6613479815154,DOWNTREND,-37.77921327304254
2008-06-24,DOWNTREND,-33.43543075670125,DOWNTREND,-35.6613479815154
2008-06-25,DOWNTREND,-29.66940331329717,DOWNTREND,-33.43543075670125
2008-06-26,DOWNTREND,-25.829543055635522,DOWNTREND,-29.66940331329717
2008-06-27,DOWNTREND,-20.946762242268036,DOWNTREND,-25.829543055635522
2008-06-30,DOWNTREND,-20.85917530267304,DOWNTREND,-20.946762242268036
2008-07-01,DOWNTREND,-19.486977886977886,DOWNTREND,-20.85917530267304
2008-07-02,DOWNTREND,-18.219231519407064,DOWNTREND,-19.486977886977886
2008-07-03,DOWNTREND,-16.794040824223664,DOWNTREND,-18.219231519407064
2008-07-04,UPTREND,-15.606825466899558,DOWNTREND,-16.794040824223664
2008-07-07,UPTREND,-16.99072575269944,UPTREND,-15.606825466899558
2008-07-08,UPTREND,-17.482002154072905,UPTREND,-16.99072575269944
2008-07-09,UPTREND,-17.5328330206379,UPTREND,-17.482002154072905
2008-07-10,UPTREND,-17.65161433075803,UPTREND,-17.5328330206379
2008-07-11,UPTREND,-16.75659909581449,UPTREND,-17.65161433075803
2008-07-14,UPTREND,-15.2359387736618,UPTREND,-16.75659909581449
2008-07-15,UPTREND,-12.081065728473789,UPTREND,-15.2359387736618
2008-07-16,UPTREND,-9.73636852748558,UPTREND,-12.081065728473789
2008-07-17,UPTREND,-7.819263050924011,UPTREND,-9.73636852748558
2008-07-18,UPTREND,-10.143606532981142,UPTREND,-7.819263050924011
2008-07-21,UPTREND,-12.3746068377659,UPTREND,-10.143606532981142
2008-07-22,UPTREND,-14.402153593060637,UPTREND,-12.3746068377659
2008-07-23,UPTREND,-16.02465040895557,UPTREND,-14.402153593060637
2008-07-24,UPTREND,-16.50732828815021,UPTREND,-16.02465040895557
2008-07-25,UPTREND,-17.15983179661278,UPTREND,-16.50732828815021
2008-07-28,UPTREND,-15.747848336822518,UPTREND,-17.15983179661278
2008-07-29,UPTREND,-14.443032613299447,UPTREND,-15.747848336822518
2008-07-30,UPTREND,-14.183704724710932,UPTREND,-14.443032613299447
2008-07-31,UPTREND,-13.413136893799871,UPTREND,-14.183704724710932
2008-08-01,UPTREND,-13.743609530240185,UPTREND,-13.413136893799871
2008-08-04,UPTREND,-14.720723518223803,UPTREND,-13.743609530240185
2008-08-05,UPTREND,-15.29314485962909,UPTREND,-14.720723518223803
2008-08-06,UPTREND,-12.567705314492434,UPTREND,-15.29314485962909
2008-08-07,UPTREND,-10.814161450288601,UPTREND,-12.567705314492434
2008-08-08,UPTREND,-8.191436601091098,UPTREND,-10.814161450288601
2008-08-11,UPTREND,-4.3533123028391145,UPTREND,-8.191436601091098
2008-08-12,UPTREND,-1.4528467653802537,UPTREND,-4.3533123028391145
2008-08-13,UPTREND,0.8629684375271651,UPTREND,-1.4528467653802537
2008-08-14,UPTREND,4.5712906269888265,UPTREND,0.8629684375271651
2008-08-15,UPTREND,8.837147181907218,UPTREND,4.5712906269888265
2008-08-18,UPTREND,15.008488964346354,UPTREND,8.837147181907218
2008-08-19,UPTREND,17.66072455434157,UPTREND,15.008488964346354
2008-08-20,UPTREND,18.787524821866608,UPTREND,17.66072455434157
2008-08-21,UPTREND,25.081448717034082,UPTREND,18.787524821866608
2008-08-22,UPTREND,25.319255190126285,UPTREND,25.081448717034082
2008-08-25,UPTREND,30.37739887279732,UPTREND,25.319255190126285
2008-08-26,UPTREND,33.5687617416946,UPTREND,30.37739887279732
2008-08-27,UPTREND,35.679787490944214,UPTREND,33.5687617416946
2008-08-28,UPTREND,34.25748884639899,UPTREND,35.679787490944214
2008-08-29,UPTREND,34.37188434695913,UPTREND,34.25748884639899
2008-09-03,UPTREND,40.3073345801951,UPTREND,34.37188434695913
2008-09-04,UPTREND,43.19114027891714,UPTREND,40.3073345801951
2008-09-05,UPTREND,42.270455965021846,UPTREND,43.19114027891714
2008-09-08,UPTREND,40.512238868959706,UPTREND,42.270455965021846
2008-09-09,UPTREND,40.88203753351207,UPTREND,40.512238868959706
2008-09-10,UPTREND,38.871642596841696,UPTREND,40.88203753351207
2008-09-11,UPTREND,34.12764809067602,UPTREND,38.871642596841696
2008-09-12,UPTREND,27.723516153268218,UPTREND,34.12764809067602
2008-09-15,UPTREND,26.06028556319408,UPTREND,27.723516153268218
2008-09-16,UPTREND,18.517844610225886,UPTREND,26.06028556319408
2008-09-17,UPTREND,14.439762347213867,UPTREND,18.517844610225886
2008-09-18,UPTREND,12.326198194336538,UPTREND,14.439762347213867
2008-09-19,UPTREND,19.955193705262015,UPTREND,12.326198194336538
2008-09-22,UPTREND,24.6401951483941,UPTREND,19.955193705262015
2008-09-23,UPTREND,23.9114822991196,UPTREND,24.6401951483941
2008-09-24,UPTREND,18.570535202459755,UPTREND,23.9114822991196
2008-09-25,UPTREND,21.721693231215063,UPTREND,18.570535202459755
2008-09-26,UPTREND,23.229158707113925,UPTREND,21.721693231215063
2008-09-29,UPTREND,19.9298948422634,UPTREND,23.229158707113925
2008-09-30,UPTREND,11.496301359830076,UPTREND,19.9298948422634
2008-10-01,DOWNTREND,8.37606429917241,UPTREND,11.496301359830076
2008-10-02,DOWNTREND,7.0224392512498515,DOWNTREND,8.37606429917241
2008-10-03,DOWNTREND,2.833879184861713,DOWNTREND,7.0224392512498515
2008-10-06,DOWNTREND,-0.5001261786230486,DOWNTREND,2.833879184861713
2008-10-07,DOWNTREND,-5.145290925328014,DOWNTREND,-0.5001261786230486
2008-10-08,DOWNTREND,-8.695256512342175,DOWNTREND,-5.145290925328014
2008-10-09,DOWNTREND,-10.953873712494405,DOWNTREND,-8.695256512342175
2008-10-10,DOWNTREND,-16.989313244569022,DOWNTREND,-10.953873712494405
2008-10-13,DOWNTREND,-20.573150403897934,DOWNTREND,-16.989313244569022
2008-10-14,DOWNTREND,-18.855773238849526,DOWNTREND,-20.573150403897934
2008-10-15,DOWNTREND,-18.370912379503835,DOWNTREND,-18.855773238849526
2008-10-16,DOWNTREND,-21.48092195251413,DOWNTREND,-18.370912379503835
2008-10-17,DOWNTREND,-20.813580374702415,DOWNTREND,-21.48092195251413
2008-10-20,DOWNTREND,-21.243787434688414,DOWNTREND,-20.813580374702415
2008-10-21,DOWNTREND,-17.021927142482745,DOWNTREND,-21.243787434688414
2008-10-22,DOWNTREND,-15.862115397562771,DOWNTREND,-17.021927142482745
2008-10-23,DOWNTREND,-17.292732738245487,DOWNTREND,-15.862115397562771
2008-10-24,DOWNTREND,-19.640944441857208,DOWNTREND,-17.292732738245487
2008-10-27,DOWNTREND,-24.240750966316956,DOWNTREND,-19.640944441857208
2008-10-28,DOWNTREND,-27.36273627362736,DOWNTREND,-24.240750966316956
2008-10-29,DOWNTREND,-26.022263368059424,DOWNTREND,-27.36273627362736
2008-10-30,DOWNTREND,-25.43202764976959,DOWNTREND,-26.022263368059424
2008-10-31,DOWNTREND,-22.37928026660106,DOWNTREND,-25.43202764976959
2008-11-03,DOWNTREND,-20.657244942081434,DOWNTREND,-22.37928026660106
2008-11-04,DOWNTREND,-15.994979779668107,DOWNTREND,-20.657244942081434
2008-11-05,DOWNTREND,-13.628986169847984,DOWNTREND,-15.994979779668107
2008-11-06,DOWNTREND,-13.517763142902716,DOWNTREND,-13.628986169847984
2008-11-07,DOWNTREND,-17.626271720536586,DOWNTREND,-13.517763142902716
2008-11-10,DOWNTREND,-19.52506596306069,DOWNTREND,-17.626271720536586
2008-11-11,DOWNTREND,-23.52301637348062,DOWNTREND,-19.52506596306069
2008-11-12,DOWNTREND,-26.22357276782828,DOWNTREND,-23.52301637348062
2008-11-13,DOWNTREND,-27.33683105981112,DOWNTREND,-26.22357276782828
2008-11-14,DOWNTREND,-27.993209800793554,DOWNTREND,-27.33683105981112
2008-11-17,DOWNTREND,-32.08345635272119,DOWNTREND,-27.993209800793554
2008-11-18,DOWNTREND,-33.39784567865032,DOWNTREND,-32.08345635272119
2008-11-19,DOWNTREND,-33.74437036599996,DOWNTREND,-33.39784567865032
2008-11-20,DOWNTREND,-38.06988858891973,DOWNTREND,-33.74437036599996
2008-11-21,DOWNTREND,-39.47398383240351,DOWNTREND,-38.06988858891973
2008-11-24,DOWNTREND,-42.01003191974464,DOWNTREND,-39.47398383240351
2008-11-25,DOWNTREND,-42.968290989370985,DOWNTREND,-42.01003191974464
2008-11-26,DOWNTREND,-44.51544006407404,DOWNTREND,-42.968290989370985
2008-11-27,DOWNTREND,-44.57813726743231,DOWNTREND,-44.51544006407404
2008-11-28,DOWNTREND,-41.61751066592469,DOWNTREND,-44.57813726743231
2008-12-01,DOWNTREND,-43.309795727203955,DOWNTREND,-41.61751066592469
2008-12-02,DOWNTREND,-44.95667430535663,DOWNTREND,-43.309795727203955
2008-12-03,DOWNTREND,-43.983463212966,DOWNTREND,-44.95667430535663
2008-12-04,DOWNTREND,-42.06979407182144,DOWNTREND,-43.983463212966
2008-12-05,DOWNTREND,-42.971322004224625,DOWNTREND,-42.06979407182144
2008-12-08,DOWNTREND,-43.8837593546506,DOWNTREND,-42.971322004224625
2008-12-09,DOWNTREND,-40.987102875193656,DOWNTREND,-43.8837593546506
2008-12-10,DOWNTREND,-39.73739495798319,DOWNTREND,-40.987102875193656
2008-12-11,DOWNTREND,-39.397180971558015,DOWNTREND,-39.73739495798319
2008-12-12,DOWNTREND,-34.304200021932225,DOWNTREND,-39.397180971558015
2008-12-15,DOWNTREND,-29.494099350471142,DOWNTREND,-34.304200021932225
2008-12-16,DOWNTREND,-29.302614004960876,DOWNTREND,-29.494099350471142
2008-12-17,DOWNTREND,-31.439894319682963,DOWNTREND,-29.302614004960876
2008-12-18,DOWNTREND,-33.55369025355543,DOWNTREND,-31.439894319682963
2008-12-19,DOWNTREND,-34.04597849185395,DOWNTREND,-33.55369025355543
2008-12-22,DOWNTREND,-31.86463026041094,DOWNTREND,-34.04597849185395
2008-12-23,DOWNTREND,-35.39315094700593,DOWNTREND,-31.86463026041094
2008-12-24,DOWNTREND,-37.15508154027407,DOWNTREND,-35.39315094700593
2008-12-25,DOWNTREND,-36.91231732776618,DOWNTREND,-37.15508154027407
2008-12-26,DOWNTREND,-33.33479308079703,DOWNTREND,-36.91231732776618
2008-12-29,DOWNTREND,-32.096564776303346,DOWNTREND,-33.33479308079703
2008-12-30,DOWNTREND,-31.272134709397072,DOWNTREND,-32.096564776303346
2008-12-31,DOWNTREND,-30.19418764099615,DOWNTREND,-31.272134709397072
2009-01-02,DOWNTREND,-27.753568052385237,DOWNTREND,-30.19418764099615
2009-01-05,DOWNTREND,-24.70307068366164,DOWNTREND,-27.753568052385237
2009-01-06,DOWNTREND,-21.750180649340933,DOWNTREND,-24.70307068366164
2009-01-07,DOWNTREND,-19.638905652786164,DOWNTREND,-21.750180649340933
2009-01-08,DOWNTREND,-17.123938162823833,DOWNTREND,-19.638905652786164
2009-01-09,DOWNTREND,-15.677886296983893,DOWNTREND,-17.123938162823833
2009-01-12,DOWNTREND,-19.816094315875986,DOWNTREND,-15.677886296983893
2009-01-13,DOWNTREND,-22.666498803978342,DOWNTREND,-19.816094315875986
2009-01-14,DOWNTREND,-19.924078937105115,DOWNTREND,-22.666498803978342
2009-01-15,DOWNTREND,-20.522339285247444,DOWNTREND,-19.924078937105115
2009-01-16,DOWNTREND,-17.44336569579288,DOWNTREND,-20.522339285247444
2009-01-19,DOWNTREND,-19.729430962783592,DOWNTREND,-17.44336569579288
2009-01-20,DOWNTREND,-19.217945640287006,DOWNTREND,-19.729430962783592
2009-01-21,DOWNTREND,-16.75498709874316,DOWNTREND,-19.217945640287006
2009-01-22,DOWNTREND,-12.746660485062735,DOWNTREND,-16.75498709874316
2009-01-23,DOWNTREND,-7.917274052478132,DOWNTREND,-12.746660485062735
2009-02-02,DOWNTREND,-7.831474597273863,DOWNTREND,-7.917274052478132
2009-02-03,DOWNTREND,-12.945540075990595,DOWNTREND,-7.831474597273863
2009-02-04,DOWNTREND,-14.992423567162843,DOWNTREND,-12.945540075990595
2009-02-05,DOWNTREND,-19.951015703789082,DOWNTREND,-14.992423567162843
2009-02-06,DOWNTREND,-19.220399265718218,DOWNTREND,-19.951015703789082
2009-02-09,DOWNTREND,-20.437693669765384,DOWNTREND,-19.220399265718218
2009-02-10,DOWNTREND,-25.357965222454542,DOWNTREND,-20.437693669765384
2009-02-11,DOWNTREND,-27.216674132433923,DOWNTREND,-25.357965222454542
2009-02-12,DOWNTREND,-24.559390113943778,DOWNTREND,-27.216674132433923
2009-02-13,DOWNTREND,-24.997267759562845,DOWNTREND,-24.559390113943778
2009-02-16,DOWNTREND,-22.575417247163852,DOWNTREND,-24.997267759562845
2009-02-17,DOWNTREND,-23.1530978880028,DOWNTREND,-22.575417247163852
2009-02-18,DOWNTREND,-26.325670055452864,DOWNTREND,-23.1530978880028
2009-02-19,DOWNTREND,-27.61382679580765,DOWNTREND,-26.325670055452864
2009-02-20,DOWNTREND,-26.80191276626576,DOWNTREND,-27.61382679580765
2009-02-23,DOWNTREND,-28.37476885144853,DOWNTREND,-26.80191276626576
2009-02-24,DOWNTREND,-30.09587699249013,DOWNTREND,-28.37476885144853
2009-02-25,DOWNTREND,-24.992325167311353,DOWNTREND,-30.09587699249013
2009-02-26,DOWNTREND,-23.962252320040125,DOWNTREND,-24.992325167311353
2009-02-27,DOWNTREND,-22.706256094108763,DOWNTREND,-23.962252320040125
2009-03-02,DOWNTREND,-22.68598008303936,DOWNTREND,-22.706256094108763
2009-03-03,DOWNTREND,-22.544428049015206,DOWNTREND,-22.68598008303936
2009-03-04,DOWNTREND,-19.496606707517955,DOWNTREND,-22.544428049015206
2009-03-05,DOWNTREND,-21.624197750524242,DOWNTREND,-19.496606707517955
2009-03-06,DOWNTREND,-21.928124304915634,DOWNTREND,-21.624197750524242
2009-03-09,DOWNTREND,-19.385265896893802,DOWNTREND,-21.928124304915634
2009-03-10,DOWNTREND,-17.745411795441196,DOWNTREND,-19.385265896893802
2009-03-11,DOWNTREND,-17.09332469215814,DOWNTREND,-17.745411795441196
2009-03-12,DOWNTREND,-16.240656700480518,DOWNTREND,-17.09332469215814
2009-03-13,DOWNTREND,-12.903114066992275,DOWNTREND,-16.240656700480518
2009-03-16,DOWNTREND,-13.208319127173546,DOWNTREND,-12.903114066992275
2009-03-17,DOWNTREND,-8.244727209342875,DOWNTREND,-13.208319127173546
2009-03-18,DOWNTREND,-5.378465372235496,DOWNTREND,-8.244727209342875
2009-03-19,DOWNTREND,-10.849969953929357,DOWNTREND,-5.378465372235496
2009-03-20,DOWNTREND,-13.5136888542883,DOWNTREND,-10.849969953929357
2009-03-23,DOWNTREND,-12.232642871601103,DOWNTREND,-13.5136888542883
2009-03-24,DOWNTREND,-10.10564082120788,DOWNTREND,-12.232642871601103
2009-03-25,UPTREND,-9.150412357638428,DOWNTREND,-10.10564082120788
2009-03-26,UPTREND,-6.821584325977994,UPTREND,-9.150412357638428
2009-03-27,UPTREND,-7.660054829866151,UPTREND,-6.821584325977994
2009-03-30,UPTREND,-7.090448458526638,UPTREND,-7.660054829866151
2009-03-31,UPTREND,-7.679657950994908,UPTREND,-7.090448458526638
2009-04-01,UPTREND,-4.19934478308349,UPTREND,-7.679657950994908
2009-04-02,UPTREND,-2.351704657426253,UPTREND,-4.19934478308349
2009-04-03,UPTREND,0.5639097744360931,UPTREND,-2.351704657426253
2009-04-07,UPTREND,1.9221041982802174,UPTREND,0.5639097744360931
2009-04-08,UPTREND,-0.5766427983017531,UPTREND,1.9221041982802174
2009-04-09,UPTREND,-0.5233931192953298,UPTREND,-0.5766427983017531
2009-04-10,UPTREND,4.228783944086434,UPTREND,-0.5233931192953298
2009-04-13,UPTREND,8.269647178703341,UPTREND,4.228783944086434
2009-04-14,UPTREND,8.611302334313798,UPTREND,8.269647178703341
2009-04-15,UPTREND,8.005729746936188,UPTREND,8.611302334313798
2009-04-16,UPTREND,9.731971920867903,UPTREND,8.005729746936188
2009-04-17,UPTREND,7.021590108270874,UPTREND,9.731971920867903
2009-04-20,UPTREND,3.8322534431673825,UPTREND,7.021590108270874
2009-04-21,UPTREND,1.5650366906941986,UPTREND,3.8322534431673825
2009-04-22,UPTREND,5.884674846222159,UPTREND,1.5650366906941986
2009-04-23,UPTREND,2.966157062589829,UPTREND,5.884674846222159
2009-04-24,UPTREND,1.6132205390517276,UPTREND,2.966157062589829
2009-04-27,UPTREND,3.579211516872474,UPTREND,1.6132205390517276
2009-04-28,UPTREND,5.219304092787618,UPTREND,3.579211516872474
2009-04-29,UPTREND,6.801275239107339,UPTREND,5.219304092787618
2009-05-04,UPTREND,11.012169783318507,UPTREND,6.801275239107339
2009-05-05,UPTREND,18.076095724657176,UPTREND,11.012169783318507
2009-05-06,UPTREND,21.271952613530093,UPTREND,18.076095724657176
2009-05-07,UPTREND,27.188843451819217,UPTREND,21.271952613530093
2009-05-08,UPTREND,31.816709261725634,UPTREND,27.188843451819217
2009-05-11,UPTREND,32.44327663956255,UPTREND,31.816709261725634
2009-05-12,UPTREND,32.83722224154119,UPTREND,32.44327663956255
2009-05-13,UPTREND,34.13942273597618,UPTREND,32.83722224154119
2009-05-14,UPTREND,36.41300412714502,UPTREND,34.13942273597618
2009-05-15,UPTREND,41.3307254880655,UPTREND,36.41300412714502
2009-05-18,UPTREND,42.39918400058285,UPTREND,41.3307254880655
2009-05-19,UPTREND,47.22191619845029,UPTREND,42.39918400058285
2009-05-20,UPTREND,56.00410537119398,UPTREND,47.22191619845029
2009-05-21,UPTREND,61.707632600258734,UPTREND,56.00410537119398
2009-05-22,UPTREND,58.760054934275075,UPTREND,61.707632600258734
2009-05-25,UPTREND,67.00320703171398,UPTREND,58.760054934275075
2009-05-26,UPTREND,74.16605196295384,UPTREND,67.00320703171398
2009-05-27,UPTREND,80.552016985138,UPTREND,74.16605196295384
2009-05-28,UPTREND,70.0568902713543,UPTREND,80.552016985138
2009-05-29,UPTREND,69.71096359213294,UPTREND,70.0568902713543
2009-06-01,UPTREND,73.51672499389598,UPTREND,69.71096359213294
2009-06-02,UPTREND,77.90519260276186,UPTREND,73.51672499389598
2009-06-03,UPTREND,84.2127060382672,UPTREND,77.90519260276186
2009-06-04,UPTREND,87.51023080700604,UPTREND,84.2127060382672
2009-06-05,UPTREND,94.057077995784,UPTREND,87.51023080700604
2009-06-08,UPTREND,104.1107041107041,UPTREND,94.057077995784
2009-06-09,UPTREND,106.77829332257414,UPTREND,104.1107041107041
2009-06-10,UPTREND,97.51468953469906,UPTREND,106.77829332257414
2009-06-11,UPTREND,99.84365839359,UPTREND,97.51468953469906
2009-06-12,UPTREND,103.01980000796782,UPTREND,99.84365839359
2009-06-15,UPTREND,96.26948775055679,UPTREND,103.01980000796782
2009-06-16,UPTREND,85.41797611565053,UPTREND,96.26948775055679
2009-06-17,UPTREND,79.52127659574468,UPTREND,85.41797611565053
2009-06-18,UPTREND,75.31731226453053,UPTREND,79.52127659574468
2009-06-19,UPTREND,77.9508687837028,UPTREND,75.31731226453053
2009-06-22,UPTREND,71.81756807441303,UPTREND,77.9508687837028
2009-06-23,UPTREND,68.58856088560886,UPTREND,71.81756807441303
2009-06-24,UPTREND,68.58832224685881,UPTREND,68.58856088560886
2009-06-25,UPTREND,63.47262247838616,UPTREND,68.58832224685881
2009-06-26,UPTREND,61.159622773314695,UPTREND,63.47262247838616
2009-06-29,UPTREND,60.810338805448815,UPTREND,61.159622773314695
2009-06-30,UPTREND,58.757702386854604,UPTREND,60.810338805448815
2009-07-01,UPTREND,53.18845742785893,UPTREND,58.757702386854604
2009-07-02,UPTREND,49.844559585492235,UPTREND,53.18845742785893
2009-07-03,UPTREND,46.451395896400925,UPTREND,49.844559585492235
2009-07-06,UPTREND,46.40670319046084,UPTREND,46.451395896400925
2009-07-07,UPTREND,38.833746898263044,UPTREND,46.40670319046084
2009-07-08,UPTREND,42.38368387507967,UPTREND,38.833746898263044
2009-07-09,UPTREND,43.21462945139557,UPTREND,42.38368387507967
2009-07-10,UPTREND,34.97385419870808,UPTREND,43.21462945139557
2009-07-13,UPTREND,25.496308932090233,UPTREND,34.97385419870808
2009-07-14,UPTREND,20.599250936329586,UPTREND,25.496308932090233
2009-07-15,UPTREND,25.876805187150016,UPTREND,20.599250936329586
2009-07-16,UPTREND,26.05408548996802,UPTREND,25.876805187150016
2009-07-17,UPTREND,28.314875785692895,UPTREND,26.05408548996802
2009-07-20,DOWNTREND,29.476324866729385,UPTREND,28.314875785692895
2009-07-21,DOWNTREND,33.12020460358055,DOWNTREND,29.476324866729385
2009-07-22,DOWNTREND,30.31997514756136,DOWNTREND,33.12020460358055
2009-07-23,DOWNTREND,37.753807106598984,DOWNTREND,30.31997514756136
2009-07-24,UPTREND,46.72474991932882,DOWNTREND,37.753807106598984
2009-07-27,UPTREND,49.729040484539375,UPTREND,46.72474991932882
2009-07-28,UPTREND,46.658219828951545,UPTREND,49.729040484539375
2009-07-29,UPTREND,42.412935323383074,UPTREND,46.658219828951545
2009-07-30,UPTREND,34.25430778371953,UPTREND,42.412935323383074
2009-07-31,UPTREND,32.87788215200683,UPTREND,34.25430778371953
2009-08-03,UPTREND,33.647529277349314,UPTREND,32.87788215200683
2009-08-04,UPTREND,30.970046716130817,UPTREND,33.647529277349314
2009-08-05,UPTREND,31.430912069907162,UPTREND,30.970046716130817
2009-08-06,UPTREND,29.061662198391414,UPTREND,31.430912069907162
2009-08-07,UPTREND,25.83769633507853,UPTREND,29.061662198391414
2009-08-10,UPTREND,29.84403912238963,UPTREND,25.83769633507853
2009-08-11,UPTREND,31.157112526539272,UPTREND,29.84403912238963
2009-08-12,UPTREND,27.4218349564326,UPTREND,31.157112526539272
2009-08-13,UPTREND,28.830903044256857,UPTREND,27.4218349564326
2009-08-14,UPTREND,26.46545273135446,UPTREND,28.830903044256857
2009-08-17,UPTREND,21.856725146198844,UPTREND,26.46545273135446
2009-08-18,UPTREND,21.139393939393937,UPTREND,21.856725146198844
2009-08-19,UPTREND,25.679683638161137,UPTREND,21.139393939393937
2009-08-20,UPTREND,21.83499288762446,UPTREND,25.679683638161137
2009-08-21,UPTREND,22.164705882352955,UPTREND,21.83499288762446
2009-08-24,UPTREND,24.223894637817512,UPTREND,22.164705882352955
2009-08-25,UPTREND,27.29241877256317,UPTREND,24.223894637817512
2009-08-26,UPTREND,27.793974732750236,UPTREND,27.29241877256317
2009-08-27,UPTREND,23.592870544090065,UPTREND,27.793974732750236
2009-08-28,UPTREND,21.765773944620964,UPTREND,23.592870544090065
2009-08-31,UPTREND,22.93165467625898,UPTREND,21.765773944620964
2009-09-01,UPTREND,19.53295504146662,UPTREND,22.93165467625898
2009-09-03,UPTREND,12.972634217672857,UPTREND,19.53295504146662
2009-09-04,UPTREND,5.383848454636091,UPTREND,12.972634217672857
2009-09-07,UPTREND,2.341463414634146,UPTREND,5.383848454636091
2009-09-08,UPTREND,8.100502512562805,UPTREND,2.341463414634146
2009-09-09,UPTREND,4.850381380794056,UPTREND,8.100502512562805
2009-09-10,UPTREND,6.0047095761381515,UPTREND,4.850381380794056
2009-09-11,UPTREND,11.043566362715298,UPTREND,6.0047095761381515
2009-09-14,UPTREND,17.92372881355933,UPTREND,11.043566362715298
2009-09-15,UPTREND,17.84126984126983,UPTREND,17.92372881355933
2009-09-16,UPTREND,16.211141247652826,UPTREND,17.84126984126983
2009-09-17,UPTREND,18.09764309764311,UPTREND,16.211141247652826
2009-09-18,UPTREND,24.645273957651163,UPTREND,18.09764309764311
2009-09-21,UPTREND,31.782945736434105,UPTREND,24.645273957651163
2009-09-22,UPTREND,27.772906619903548,UPTREND,31.782945736434105
2009-09-23,UPTREND,28.27236668135743,UPTREND,27.772906619903548
2009-09-24,UPTREND,24.577373211963586,UPTREND,28.27236668135743
2009-09-25,UPTREND,26.58557775847089,UPTREND,24.577373211963586
2009-09-28,UPTREND,29.823778719607404,UPTREND,26.58557775847089
2009-09-29,UPTREND,35.488372093023266,UPTREND,29.823778719607404
2009-09-30,UPTREND,33.90963577685569,UPTREND,35.488372093023266
2009-10-01,UPTREND,30.68442811208085,UPTREND,33.90963577685569
2009-10-02,UPTREND,20.999339643407446,UPTREND,30.68442811208085
2009-10-05,UPTREND,22.654155495978546,UPTREND,20.999339643407446
2009-10-06,UPTREND,23.54521038495971,UPTREND,22.654155495978546
2009-10-07,UPTREND,26.88172043010753,UPTREND,23.54521038495971
2009-10-08,UPTREND,30.309936189608006,UPTREND,26.88172043010753
2009-10-09,UPTREND,36.39559409421139,UPTREND,30.309936189608006
2009-10-12,UPTREND,41.973244147157175,UPTREND,36.39559409421139
2009-10-13,UPTREND,38.117536876609684,UPTREND,41.973244147157175
2009-10-14,UPTREND,39.72318339100347,UPTREND,38.117536876609684
2009-10-15,UPTREND,44.01679496151154,UPTREND,39.72318339100347
2009-10-16,UPTREND,47.614434487769444,UPTREND,44.01679496151154
2009-10-19,UPTREND,45.7973102785783,UPTREND,47.614434487769444
2009-10-20,UPTREND,46.984505363528015,UPTREND,45.7973102785783
2009-10-21,UPTREND,42.4458774758176,UPTREND,46.984505363528015
2009-10-22,UPTREND,37.25533318671653,UPTREND,42.4458774758176
2009-10-23,UPTREND,30.977219501809678,UPTREND,37.25533318671653
2009-10-26,UPTREND,31.598272138228932,UPTREND,30.977219501809678
2009-10-27,UPTREND,30.305676855895186,UPTREND,31.598272138228932
2009-10-28,UPTREND,32.75060854171277,UPTREND,30.305676855895186
2009-10-29,UPTREND,24.57155098543273,UPTREND,32.75060854171277
2009-10-30,UPTREND,25.47552895917932,UPTREND,24.57155098543273
2009-11-02,UPTREND,17.855644146034415,UPTREND,25.47552895917932
2009-11-03,UPTREND,12.133804280074804,UPTREND,17.855644146034415
2009-11-04,UPTREND,11.653510594100545,UPTREND,12.133804280074804
2009-11-05,UPTREND,15.56064073226545,UPTREND,11.653510594100545
2009-11-06,UPTREND,12.968241042345275,UPTREND,15.56064073226545
2009-11-09,UPTREND,8.07365439093485,UPTREND,12.968241042345275
2009-11-10,UPTREND,5.470635559131132,UPTREND,8.07365439093485
2009-11-11,UPTREND,6.751389992057188,UPTREND,5.470635559131132
2009-11-12,UPTREND,7.6923076923076925,UPTREND,6.751389992057188
2009-11-13,UPTREND,9.618076384723059,UPTREND,7.6923076923076925
2009-11-16,DOWNTREND,9.205523313988405,UPTREND,9.618076384723059
2009-11-17,DOWNTREND,7.590953785644055,DOWNTREND,9.205523313988405
2009-11-18,DOWNTREND,7.764156450671333,DOWNTREND,7.590953785644055
2009-11-19,DOWNTREND,7.877503852080118,DOWNTREND,7.764156450671333
2009-11-20,DOWNTREND,5.225293449450947,DOWNTREND,7.877503852080118
